name;;source;;;Imager Center;;;Imager Top;;;Imager Right;;;
;x;y;z;x;y;z;x;y;z;x;y;z
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00419.tif;217.55;-147.67;-215.771;-355.582;-141.345;352.675;-353.722;74.0462;352.155;-431.16;-140.877;276.369;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00420.tif;216.336;-147.67;-216.988;-353.598;-141.345;354.664;-351.74;74.0461;354.133;-429.603;-140.877;278.784;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00421.tif;215.115;-147.67;-218.198;-351.603;-141.345;356.642;-349.748;74.0461;356.101;-428.032;-140.877;281.189;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00422.tif;213.888;-147.67;-219.402;-349.597;-141.345;358.609;-347.745;74.0462;358.058;-426.448;-140.877;283.586;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00423.tif;212.653;-147.67;-220.598;-347.58;-141.345;360.565;-345.731;74.0462;360.003;-424.85;-140.877;285.974;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00424.tif;211.413;-147.67;-221.787;-345.551;-141.345;362.509;-343.706;74.0461;361.937;-423.239;-140.877;288.353;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00425.tif;210.165;-147.67;-222.97;-343.512;-141.345;364.442;-341.67;74.0461;363.859;-421.615;-140.877;290.723;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00426.tif;208.911;-147.67;-224.145;-341.462;-141.345;366.363;-339.623;74.0462;365.77;-419.977;-140.877;293.083;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00427.tif;207.65;-147.67;-225.314;-339.402;-141.345;368.273;-337.566;74.0461;367.67;-418.327;-140.877;295.435;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00428.tif;206.383;-147.67;-226.475;-337.33;-141.345;370.171;-335.498;74.0462;369.558;-416.663;-140.877;297.777;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00429.tif;205.109;-147.67;-227.63;-335.248;-141.345;372.058;-333.42;74.0462;371.434;-414.986;-140.877;300.11;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00430.tif;203.829;-147.67;-228.777;-333.156;-141.345;373.933;-331.331;74.0462;373.299;-413.295;-140.877;302.433;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00431.tif;202.542;-147.67;-229.916;-331.053;-141.345;375.796;-329.231;74.0462;375.151;-411.592;-140.877;304.747;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00432.tif;201.249;-147.67;-231.049;-328.94;-141.345;377.647;-327.122;74.0462;376.993;-409.876;-140.877;307.051;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00433.tif;199.95;-147.67;-232.174;-326.816;-141.345;379.487;-325.001;74.0462;378.822;-408.147;-140.877;309.346;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00434.tif;198.644;-147.67;-233.293;-324.682;-141.345;381.314;-322.871;74.0461;380.639;-406.405;-140.877;311.63;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00435.tif;197.332;-147.67;-234.403;-322.537;-141.345;383.129;-320.731;74.0462;382.444;-404.651;-140.877;313.905;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00436.tif;196.014;-147.67;-235.507;-320.383;-141.345;384.933;-318.58;74.0462;384.238;-402.883;-140.877;316.171;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00437.tif;194.69;-147.67;-236.602;-318.219;-141.345;386.724;-316.42;74.0462;386.019;-401.103;-140.877;318.426;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00438.tif;193.36;-147.67;-237.691;-316.044;-141.345;388.503;-314.249;74.0462;387.788;-399.311;-140.877;320.671;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00439.tif;192.023;-147.67;-238.772;-313.86;-141.345;390.27;-312.069;74.0461;389.545;-397.505;-140.877;322.906;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00440.tif;190.681;-147.67;-239.845;-311.665;-141.345;392.025;-309.878;74.0462;391.289;-395.688;-140.877;325.131;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00441.tif;189.332;-147.67;-240.911;-309.461;-141.345;393.767;-307.678;74.0462;393.021;-393.857;-140.877;327.346;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00442.tif;187.978;-147.67;-241.97;-307.247;-141.345;395.497;-305.469;74.0462;394.741;-392.015;-140.877;329.55;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00443.tif;186.617;-147.67;-243.02;-305.024;-141.345;397.214;-303.249;74.0462;396.449;-390.16;-140.877;331.744;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00444.tif;185.251;-147.67;-244.064;-302.791;-141.345;398.919;-301.021;74.0462;398.144;-388.293;-140.877;333.928;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00445.tif;183.879;-147.67;-245.099;-300.548;-141.345;400.612;-298.782;74.0462;399.826;-386.413;-140.877;336.101;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00446.tif;182.501;-147.67;-246.127;-298.296;-141.345;402.291;-296.535;74.0461;401.496;-384.522;-140.877;338.263;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00447.tif;181.117;-147.67;-247.147;-296.034;-141.345;403.958;-294.278;74.0461;403.153;-382.618;-140.877;340.415;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00448.tif;179.728;-147.67;-248.159;-293.763;-141.345;405.613;-292.011;74.0462;404.798;-380.702;-140.877;342.556;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00449.tif;178.333;-147.67;-249.163;-291.483;-141.345;407.254;-289.736;74.0462;406.43;-378.775;-140.877;344.686;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00450.tif;176.932;-147.67;-250.16;-289.194;-141.345;408.883;-287.451;74.0462;408.049;-376.835;-140.877;346.806;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00451.tif;175.526;-147.67;-251.148;-286.896;-141.345;410.499;-285.158;74.0461;409.655;-374.884;-140.877;348.914;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00452.tif;174.115;-147.67;-252.129;-284.588;-141.345;412.102;-282.855;74.0462;411.248;-372.92;-140.877;351.012;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00453.tif;172.697;-147.67;-253.102;-282.272;-141.345;413.692;-280.543;74.0462;412.828;-370.945;-140.877;353.099;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00454.tif;171.275;-147.67;-254.067;-279.947;-141.345;415.269;-278.223;74.0462;414.396;-368.958;-140.877;355.174;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00455.tif;169.847;-147.67;-255.024;-277.613;-141.345;416.833;-275.894;74.0461;415.95;-366.96;-140.877;357.238;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00456.tif;168.413;-147.67;-255.972;-275.27;-141.345;418.384;-273.556;74.0462;417.491;-364.95;-140.877;359.291;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00457.tif;166.975;-147.67;-256.913;-272.918;-141.345;419.922;-271.21;74.0462;419.019;-362.929;-140.877;361.333;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00458.tif;165.531;-147.67;-257.846;-270.558;-141.345;421.446;-268.855;74.0461;420.534;-360.896;-140.877;363.363;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00459.tif;164.082;-147.67;-258.77;-268.19;-141.345;422.957;-266.491;74.0462;422.036;-358.852;-140.877;365.382;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00460.tif;162.627;-147.67;-259.687;-265.813;-141.345;424.455;-264.119;74.0462;423.524;-356.797;-140.877;367.39;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00461.tif;161.168;-147.67;-260.595;-263.427;-141.345;425.94;-261.739;74.0462;424.999;-354.73;-140.877;369.385;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00462.tif;159.704;-147.67;-261.495;-261.034;-141.345;427.411;-259.351;74.0461;426.461;-352.652;-140.877;371.37;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00463.tif;158.234;-147.67;-262.387;-258.632;-141.345;428.868;-256.954;74.0461;427.909;-350.563;-140.877;373.342;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00464.tif;156.76;-147.67;-263.271;-256.222;-141.345;430.313;-254.55;74.0462;429.344;-348.463;-140.877;375.303;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00465.tif;155.28;-147.67;-264.146;-253.804;-141.345;431.743;-252.137;74.0462;430.765;-346.352;-140.877;377.252;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00466.tif;153.796;-147.67;-265.013;-251.378;-141.345;433.16;-249.717;74.0462;432.173;-344.23;-140.877;379.189;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00467.tif;152.307;-147.67;-265.871;-248.944;-141.345;434.564;-247.288;74.0462;433.567;-342.098;-140.877;381.114;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00468.tif;150.813;-147.67;-266.722;-246.502;-141.345;435.953;-244.852;74.0462;434.947;-339.954;-140.877;383.027;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00469.tif;149.314;-147.67;-267.563;-244.052;-141.345;437.329;-242.408;74.0462;436.314;-337.8;-140.877;384.928;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00470.tif;147.811;-147.67;-268.397;-241.595;-141.345;438.692;-239.957;74.0462;437.667;-335.636;-140.877;386.817;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00471.tif;146.303;-147.67;-269.222;-239.13;-141.345;440.04;-237.498;74.0462;439.007;-333.46;-140.877;388.694;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00472.tif;144.79;-147.67;-270.038;-236.658;-141.345;441.375;-235.031;74.0462;440.332;-331.274;-140.877;390.559;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00473.tif;143.273;-147.67;-270.846;-234.178;-141.345;442.695;-232.557;74.0462;441.644;-329.078;-140.877;392.411;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00474.tif;141.751;-147.67;-271.646;-231.691;-141.345;444.002;-230.076;74.0462;442.941;-326.872;-140.877;394.251;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00475.tif;140.225;-147.67;-272.437;-229.196;-141.345;445.295;-227.587;74.0462;444.225;-324.655;-140.877;396.078;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00476.tif;138.695;-147.67;-273.219;-226.695;-141.345;446.574;-225.092;74.0462;445.495;-322.428;-140.877;397.894;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00477.tif;137.16;-147.67;-273.993;-224.186;-141.345;447.838;-222.589;74.0462;446.75;-320.19;-140.877;399.696;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00478.tif;135.62;-147.67;-274.758;-221.67;-141.345;449.089;-220.079;74.0461;447.992;-317.943;-140.877;401.486;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00479.tif;134.077;-147.67;-275.515;-219.147;-141.345;450.326;-217.563;74.0462;449.22;-315.686;-140.877;403.263;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00480.tif;132.529;-147.67;-276.262;-216.618;-141.345;451.548;-215.039;74.0461;450.433;-313.419;-140.877;405.028;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00481.tif;130.977;-147.67;-277.002;-214.081;-141.345;452.756;-212.509;74.0461;451.632;-311.141;-140.877;406.78;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00482.tif;129.421;-147.67;-277.732;-211.538;-141.345;453.95;-209.972;74.0461;452.818;-308.855;-140.877;408.519;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00483.tif;127.861;-147.67;-278.454;-208.988;-141.345;455.129;-207.428;74.0462;453.988;-306.558;-140.877;410.245;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00484.tif;126.297;-147.67;-279.167;-206.431;-141.345;456.295;-204.878;74.0462;455.145;-304.252;-140.877;411.959;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00485.tif;124.729;-147.67;-279.871;-203.868;-141.345;457.446;-202.322;74.0462;456.287;-301.936;-140.877;413.659;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00486.tif;123.157;-147.67;-280.566;-201.299;-141.345;458.582;-199.759;74.0462;457.415;-299.61;-140.877;415.346;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00487.tif;121.581;-147.67;-281.253;-198.723;-141.345;459.704;-197.189;74.0462;458.528;-297.276;-140.877;417.021;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00488.tif;120.001;-147.67;-281.93;-196.141;-141.345;460.812;-194.614;74.0462;459.627;-294.931;-140.877;418.682;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00489.tif;118.418;-147.67;-282.599;-193.553;-141.345;461.905;-192.032;74.0462;460.712;-292.578;-140.877;420.33;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00490.tif;116.831;-147.67;-283.259;-190.958;-141.345;462.983;-189.445;74.0462;461.782;-290.215;-140.877;421.964;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00491.tif;115.24;-147.67;-283.91;-188.358;-141.345;464.047;-186.851;74.0462;462.837;-287.844;-140.877;423.586;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00492.tif;113.645;-147.67;-284.552;-185.752;-141.345;465.097;-184.252;74.0462;463.878;-285.463;-140.877;425.194;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00493.tif;112.047;-147.67;-285.185;-183.139;-141.345;466.131;-181.646;74.0462;464.905;-283.073;-140.877;426.789;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00494.tif;110.445;-147.67;-285.809;-180.522;-141.345;467.151;-179.036;74.0462;465.916;-280.674;-140.877;428.37;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00495.tif;108.84;-147.67;-286.424;-177.898;-141.345;468.157;-176.419;74.0462;466.913;-278.267;-140.877;429.938;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00496.tif;107.232;-147.67;-287.03;-175.269;-141.345;469.147;-173.797;74.0462;467.896;-275.85;-140.877;431.492;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00497.tif;105.62;-147.67;-287.627;-172.634;-141.345;470.123;-171.169;74.0462;468.863;-273.425;-140.877;433.033;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00498.tif;104.005;-147.67;-288.215;-169.994;-141.345;471.084;-168.536;74.0462;469.816;-270.992;-140.877;434.56;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00499.tif;102.386;-147.67;-288.794;-167.349;-141.345;472.031;-165.898;74.0462;470.754;-268.55;-140.877;436.073;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00500.tif;100.764;-147.67;-289.364;-164.698;-141.345;472.962;-163.254;74.0462;471.678;-266.099;-140.877;437.573;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00501.tif;99.1394;-147.67;-289.925;-162.042;-141.345;473.879;-160.606;74.0462;472.586;-263.64;-140.877;439.059;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00502.tif;97.5114;-147.67;-290.476;-159.381;-141.345;474.78;-157.952;74.0462;473.48;-261.173;-140.877;440.531;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00503.tif;95.8803;-147.67;-291.019;-156.715;-141.345;475.667;-155.293;74.0462;474.358;-258.697;-140.877;441.989;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00504.tif;94.2462;-147.67;-291.552;-154.044;-141.345;476.539;-152.63;74.0462;475.222;-256.214;-140.877;443.434;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00505.tif;92.6091;-147.67;-292.076;-151.368;-141.345;477.395;-149.961;74.0462;476.071;-253.722;-140.877;444.864;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00506.tif;90.9691;-147.67;-292.591;-148.688;-141.345;478.237;-147.288;74.0462;476.905;-251.222;-140.877;446.28;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00507.tif;89.3263;-147.67;-293.097;-146.003;-141.345;479.063;-144.611;74.0462;477.723;-248.715;-140.877;447.683;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00508.tif;87.6806;-147.67;-293.593;-143.313;-141.345;479.875;-141.928;74.0462;478.527;-246.199;-140.877;449.071;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00509.tif;86.0321;-147.67;-294.081;-140.619;-141.345;480.671;-139.242;74.0461;479.316;-243.676;-140.877;450.445;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00510.tif;84.3811;-147.67;-294.559;-137.92;-141.345;481.453;-136.55;74.0461;480.089;-241.146;-140.877;451.805;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00511.tif;82.7272;-147.67;-295.027;-135.217;-141.345;482.219;-133.855;74.0462;480.848;-238.607;-140.877;453.151;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00512.tif;81.0709;-147.67;-295.487;-132.509;-141.345;482.97;-131.155;74.0462;481.591;-236.061;-140.877;454.482;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00513.tif;79.4119;-147.67;-295.937;-129.798;-141.345;483.706;-128.452;74.0462;482.319;-233.508;-140.877;455.799;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00514.tif;77.7505;-147.67;-296.378;-127.082;-141.345;484.426;-125.744;74.0461;483.032;-230.947;-140.877;457.102;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00515.tif;76.0866;-147.67;-296.809;-124.363;-141.345;485.131;-123.032;74.0462;483.73;-228.379;-140.877;458.39;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00516.tif;74.4201;-147.67;-297.232;-121.639;-141.345;485.822;-120.316;74.0462;484.413;-225.804;-140.877;459.665;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00517.tif;72.7515;-147.67;-297.644;-118.912;-141.345;486.496;-117.597;74.0462;485.08;-223.222;-140.877;460.924;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00518.tif;71.0808;-147.67;-298.048;-116.181;-141.345;487.156;-114.874;74.0461;485.732;-220.633;-140.877;462.169;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00519.tif;69.4076;-147.67;-298.442;-113.446;-141.345;487.8;-112.147;74.0462;486.369;-218.036;-140.877;463.399;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00520.tif;67.7322;-147.67;-298.827;-110.708;-141.345;488.429;-109.417;74.0461;486.991;-215.433;-140.877;464.615;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00521.tif;66.0548;-147.67;-299.202;-107.966;-141.345;489.042;-106.683;74.0462;487.597;-212.823;-140.877;465.817;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00522.tif;64.3752;-147.67;-299.568;-105.221;-141.345;489.64;-103.946;74.0462;488.188;-210.207;-140.877;467.003;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00523.tif;62.6936;-147.67;-299.924;-102.472;-141.345;490.222;-101.206;74.0462;488.763;-207.584;-140.877;468.175;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00524.tif;61.0101;-147.67;-300.271;-99.7203;-141.345;490.79;-98.4621;74.0462;489.323;-204.954;-140.877;469.332;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00525.tif;59.3246;-147.67;-300.609;-96.9654;-141.345;491.341;-95.7154;74.0461;489.868;-202.318;-140.877;470.475;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00526.tif;57.6373;-147.67;-300.937;-94.2075;-141.345;491.878;-92.9658;74.0462;490.397;-199.675;-140.877;471.602;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00527.tif;55.9481;-147.67;-301.255;-91.4466;-141.345;492.398;-90.2132;74.0462;490.911;-197.026;-140.877;472.715;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00528.tif;54.2573;-147.67;-301.564;-88.6829;-141.345;492.904;-87.4579;74.0462;491.409;-194.372;-140.877;473.813;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00529.tif;52.5646;-147.67;-301.864;-85.9163;-141.345;493.393;-84.6997;74.0462;491.892;-191.71;-140.877;474.896;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00530.tif;50.8704;-147.67;-302.154;-83.147;-141.345;493.868;-81.9389;74.0462;492.36;-189.043;-140.877;475.964;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00531.tif;49.1745;-147.67;-302.435;-80.3751;-141.345;494.326;-79.1755;74.0462;492.811;-186.37;-140.877;477.017;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00532.tif;47.4771;-147.67;-302.706;-77.6007;-141.345;494.769;-76.4096;74.0461;493.248;-183.691;-140.877;478.055;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00533.tif;45.7782;-147.67;-302.967;-74.8239;-141.345;495.197;-73.6413;74.0461;493.669;-181.006;-140.877;479.078;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00534.tif;44.0778;-147.67;-303.22;-72.0446;-141.345;495.609;-70.8707;74.0462;494.074;-178.316;-140.877;480.086;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00535.tif;42.3761;-147.67;-303.462;-69.2632;-141.345;496.005;-68.0978;74.0462;494.464;-175.62;-140.877;481.079;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00536.tif;40.673;-147.67;-303.695;-66.4795;-141.345;496.386;-65.3228;74.0461;494.838;-172.918;-140.877;482.056;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00537.tif;38.9686;-147.67;-303.918;-63.6938;-141.345;496.751;-62.5458;74.0461;495.197;-170.211;-140.877;483.019;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00538.tif;37.2631;-147.67;-304.132;-60.906;-141.345;497.101;-59.7668;74.0462;495.54;-167.499;-140.877;483.966;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00539.tif;35.5563;-147.67;-304.336;-58.1163;-141.345;497.435;-56.9859;74.0462;495.867;-164.781;-140.877;484.898;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00540.tif;33.8484;-147.67;-304.531;-55.3248;-141.345;497.753;-54.2032;74.0462;496.179;-162.058;-140.877;485.815;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00541.tif;32.1395;-147.67;-304.716;-52.5316;-141.345;498.055;-51.4188;74.0462;496.476;-159.33;-140.877;486.716;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00542.tif;30.4295;-147.67;-304.892;-49.7367;-141.345;498.342;-48.6327;74.0461;496.756;-156.597;-140.877;487.602;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00543.tif;28.7186;-147.67;-305.058;-46.9402;-141.345;498.613;-45.8452;74.0462;497.021;-153.859;-140.877;488.473;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00544.tif;27.0068;-147.67;-305.214;-44.1423;-141.345;498.869;-43.0562;74.0462;497.271;-151.117;-140.877;489.329;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00545.tif;25.2941;-147.67;-305.361;-41.343;-141.345;499.109;-40.2659;74.0461;497.504;-148.369;-140.877;490.169;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00546.tif;23.5807;-147.67;-305.498;-38.5423;-141.345;499.333;-37.4743;74.0461;497.722;-145.617;-140.877;490.993;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00547.tif;21.8665;-147.67;-305.625;-35.7405;-141.345;499.541;-34.6815;74.0461;497.925;-142.86;-140.877;491.803;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00548.tif;20.1516;-147.67;-305.743;-32.9376;-141.345;499.734;-31.8876;74.0462;498.111;-140.099;-140.877;492.596;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00549.tif;18.4361;-147.67;-305.851;-30.1336;-141.345;499.911;-29.0927;74.0462;498.283;-137.333;-140.877;493.375;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00550.tif;16.7199;-147.67;-305.95;-27.3285;-141.345;500.072;-26.2969;74.0462;498.438;-134.563;-140.877;494.137;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00551.tif;15.0033;-147.67;-306.039;-24.5227;-141.345;500.217;-23.5002;74.0462;498.578;-131.789;-140.877;494.884;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00552.tif;13.2862;-147.67;-306.118;-21.7162;-141.345;500.347;-20.7029;74.0462;498.702;-129.011;-140.877;495.616;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00553.tif;11.5687;-147.67;-306.188;-18.9089;-141.345;500.461;-17.9049;74.0461;498.81;-126.229;-140.877;496.332;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00554.tif;9.85087;-147.67;-306.248;-16.1011;-141.345;500.559;-15.1064;74.0461;498.902;-123.442;-140.877;497.032;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00555.tif;8.13263;-147.67;-306.299;-13.2927;-141.345;500.641;-12.3072;74.0461;498.979;-120.652;-140.877;497.717;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00556.tif;6.41422;-147.67;-306.339;-10.4839;-141.345;500.708;-9.50785;74.0462;499.041;-117.858;-140.877;498.386;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00557.tif;4.69554;-147.67;-306.371;-7.67479;-141.345;500.759;-6.70806;74.0462;499.086;-115.06;-140.877;499.039;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00558.tif;2.97667;-147.67;-306.392;-4.86531;-141.345;500.794;-3.90798;74.0462;499.116;-112.258;-140.877;499.677;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00559.tif;1.25783;-147.67;-306.404;-2.05588;-141.345;500.814;-1.10798;74.0461;499.13;-109.454;-140.877;500.299;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00560.tif;-0.461104;-147.67;-306.406;0.753688;-141.345;500.817;1.69213;74.0462;499.128;-106.645;-140.877;500.905;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00561.tif;-2.18004;-147.67;-306.399;3.56327;-141.345;500.805;4.49222;74.0462;499.111;-103.833;-140.877;501.495;
